id,created_at,favorites,retweets,text
917913853102407681,2017-10-11 00:44:51,0,0,"b""Have you noticed today's Google doodle?!? A hero of humanitarian aid and oceanography\xe2\x80\x94what a combo! https://t.co/lMsNsn5dnd"""
916066066828353541,2017-10-05 22:22:24,2,1,b'Our research engineer went up to Anchorage to check out the bore tide that results from the 30+ foot tidal range... https://t.co/CCLYeusjJv'
913621044417540097,2017-09-29 04:26:45,0,0,b'Chatting with the Panel after the Chasing Coral screening at the La Paloma https://t.co/N2EIMOM2KM'
913620636689326080,2017-09-29 04:25:08,0,0,b'I posted a new video to Facebook https://t.co/gqfzHjTYrA'
912727670357557248,2017-09-26 17:16:48,0,0,"b""We're stoked about the screening this Thursday! Mark your calendars for a chance to win raffle prizes from Avasol... https://t.co/bD1EC1Rb76"""
912404892194504707,2017-09-25 19:54:12,1,0,"b'Stoked to spend the day with our friends, Surfrider Foundation San Diego County Chapter at their Paddle for Clean... https://t.co/2Lsk7lVHew'"
910577230962614272,2017-09-20 18:51:44,5,3,"b""Awesome to see our friends at @PlymouthMarine featured in this month's @IntOceanSystems! Spotted at #Oceans17 https://t.co/pnuYPENT6T"""
910575676880592896,2017-09-20 18:45:33,0,1,b'RT @h2oexecutive: @mwdh2o supporting @SD_Coastkeeper and clean water with @smartfinproject! Collecting ocean science data and having fun! #\xe2\x80\xa6'
910575463008837637,2017-09-20 18:44:42,0,4,"b""RT @UCSBenioffOcean: Are surfboard 'smartfins' the next wave in ocean monitoring?\n\nhttps://t.co/KO6lceehmY https://t.co/bO2t2P8bn2"""
910575054710235136,2017-09-20 18:43:05,0,1,b'RT @SUPScientist: Maybe in a couple years it will be @smartfinproject on canoes and @saildrone! https://t.co/snoUmUHJqV'
910182668171489280,2017-09-19 16:43:53,0,1,"b'RT @SUPScientist: ""The only thing I have to share with you is a story""\xe2\x80\x94and quite a story it is. Mahalo, @NainoaT @HokuleaWWV #OCEANS17 http\xe2\x80\xa6'"
909212637602263040,2017-09-17 00:29:19,0,0,b'https://t.co/mBIDff40it'
909211893750931457,2017-09-17 00:26:22,1,0,"b""Even the Pro's do their part! :) Thank you Sally Fitzgibbons for sharing this video and for doing your part!... https://t.co/sMRAw0eu8F"""
908437058032517121,2017-09-14 21:07:27,3,1,b'Help our friends at Surfrider Foundation San Diego County Chapter win $20K so they can continue to protect San... https://t.co/YSb41yrzby'
906559115895349248,2017-09-09 16:45:10,0,28,"b'RT @Scripps_Ocean: Surfing for science? @sciencemagazine tests out the #Smartfin, w/ help from Scripps scientists and @smartfinproject. htt\xe2\x80\xa6'"
906265997505695745,2017-09-08 21:20:26,19,12,b'Thank you to @sciencemagazine for this incredible write up about Smartfin!  \n\n#oceanresearch #oceanawareness... https://t.co/YifQyA8HQJ'
906263396038922241,2017-09-08 21:10:05,6,2,b'Thank you to @sciencemagazine for this incredible write up about Smartfin! https://t.co/EZ5kDgNqS4   #oceanresearch\xe2\x80\xa6 https://t.co/X4zYTIb4qc'
905950076513726464,2017-09-08 00:25:04,0,1,"b'To all our friends on the East Coast, check out this talk that our founder, Dr. Andy Stern, is giving this... https://t.co/FFCFN8vA9p'"
902197464962174977,2017-08-28 15:53:32,1,0,b'@SanDiegoMag Thank you @SanDiegoMag for the great write up!'
901127157300244480,2017-08-25 17:00:31,2,1,b'Fridays.... ;)\n.\n.\n#oceanresearch #scienceisawesome #scrippinstitutionofoceanography #surf #futuresfins #stoke\xe2\x80\xa6 https://t.co/DdwYKG1171'
900768149771100164,2017-08-24 17:13:57,5,3,"b""#tbt to Smartfin's first generation of fins! \n.\n.\n#futuresfin #oceanresearch #oceanawarness #scienceisawesome\xe2\x80\xa6 https://t.co/jxVplLOyxE"""
898735990939860992,2017-08-19 02:38:52,2,0,b'Our Surfrider/Smartfin Volunteers Corine and Chris working the booth at the #techtoreconnect\xe2\x80\xa6 https://t.co/nMY6ApVGUS'
898627883513421824,2017-08-18 19:29:17,0,0,"b'Thanks for sharing our story, IYWTo!! https://t.co/yuZtQhRCr5'"
898420950877601793,2017-08-18 05:47:01,0,2,b'RT @morgiejb: Thanks @Scripps_Ocean and @SaltyCinema for hosting a screening of @ChasingCoral. So inspired and fired up! https://t.co/UqLgg\xe2\x80\xa6'
898420925200179201,2017-08-18 05:46:55,0,4,"b'RT @morgiejb: At @ChasingCoral screening, I got to see @SUPScientist rep @smartfinproject, 1 of @SDGE Envir Champs grants w @Surfrider @Scr\xe2\x80\xa6'"
895759511117606913,2017-08-10 21:31:24,0,0,"b'Language matters. We are out to play in, study, and cherish our living planet. How about you? https://t.co/cmoc4960oP'"
892580256392945664,2017-08-02 02:58:11,0,0,"b""Phil Bresnahan, Smartfin's Lead Engineer, talking about Smartfin's data that has been collected\xe2\x80\xa6 https://t.co/Ks7nsXoU2B"""
879719775378821120,2017-06-27 15:15:13,3,2,b'Smartfin goes East! Our lead R&amp;D engineer is at woodshole_ocean this week presenting Smartfin\xe2\x80\xa6 https://t.co/5QL5HvKZsZ'
876176959751036928,2017-06-17 20:37:20,0,0,"b""Hanging out at the @birchaquarium for the SEA Days event today from 11 - 3pm! If you're around come on by and... https://t.co/toYhQUX8qH"""
876163330813120512,2017-06-17 19:43:11,1,0,"b""Hanging out at the @birch_aquarium for the SEA Days event today from 11 - 3pm! If you're around\xe2\x80\xa6 https://t.co/nAKoJkahOO"""
872929191141834752,2017-06-08 21:31:52,3,0,b'Big thanks to the nearly 60 people who came out to our kick-off meeting with Surfrider Foundation San Diego... https://t.co/jF5BSWhkik'
867762285082583040,2017-05-25 15:20:25,6,1,"b""Do you want to surf for science? We're kicking things off next week with the Surfrider Foundation San Diego... https://t.co/QIS7Ojq6cB"""
