id,created_at,favorites,retweets,text
1106279435047591936,2019-03-14 19:42:25,0,3,b'RT @tacourtne: Check out this cool new @TED_ED  #physics of #surfing animated short with lesson plan by @Scripps_Ocean post-doc Nick Pizzo\xe2\x80\xa6'
1105629989637185537,2019-03-13 00:41:45,1,0,"b'Scientists with $, hire @luisaalana! https://t.co/xHpIRgeTPy'"
1105578694377160704,2019-03-12 21:17:56,4,0,"b'Doesn\xe2\x80\x99t matter what material you\xe2\x80\x99re presenting, this is a great idea: @luisaalana reviews show recordings and takes\xe2\x80\xa6 https://t.co/EASyWn9DSU'"
1105577185832824832,2019-03-12 21:11:56,0,8,b'RT @DrLucyRogers: Oh I do like to be beside the #SeeTide ... Want to make your own tide height indicator? All you need to know is here: htt\xe2\x80\xa6'
1105574749403529217,2019-03-12 21:02:15,2,1,"b'In comedy and marketing, find the pain points that resonate with your audience. Make lists and come up with unique\xe2\x80\xa6 https://t.co/6JIc5wCIWW'"
1105571545374691328,2019-03-12 20:49:31,2,0,b'Stop being lazy and pretending you think you know your audience based on your own experience. Use data! Quantitativ\xe2\x80\xa6 https://t.co/OYydBU2iL4'
1105569672781549568,2019-03-12 20:42:05,5,2,b'\xe2\x80\x9cIt doesn\xe2\x80\x99t matter what *you* thought they saw; it matters what they saw.\xe2\x80\x9d ~ A. Love on learning how important it i\xe2\x80\xa6 https://t.co/kEVKlwkNt6'
1105566976829804545,2019-03-12 20:31:22,0,178,"b""RT @nytimes: Claudia Dobles, Costa Rica's first lady, is leading a green new deal of sorts for her country. She wants her compatriots to se\xe2\x80\xa6"""
1105566389513928705,2019-03-12 20:29:02,0,0,b'Love the positivity behind this piece! https://t.co/TagPOSVa13'
1105559537665404930,2019-03-12 20:01:48,0,6458,"b""RT @NPR: A new study found that air pollution is disproportionately caused by white Americans' consumption of goods and services \xe2\x80\x94 but disp\xe2\x80\xa6"""
1105559036731318272,2019-03-12 19:59:49,0,0,b'@ChristinaToms @annehelen I like it. Sounds like it could be helpful for everyone. Saves responder time and probabl\xe2\x80\xa6 https://t.co/MMhVeFA9pV'
1105555803472318464,2019-03-12 19:46:58,0,0,b'@shannonmstirone They take their Guinness-pouring seriously over there\xe2\x80\x94that\xe2\x80\x99s quite an honor!'
1105555326420615170,2019-03-12 19:45:04,1,0,b'... even things like conference room design: \xe2\x80\x9cyou don\xe2\x80\x99t want to walk into a meeting about sending something into ou\xe2\x80\xa6 https://t.co/9Yg2Lwgznv'
1105554659530498052,2019-03-12 19:42:25,1,0,"b'Joby, a full-time designer at @NASAJPL, says design is in everything there: how scientists/engrs visualize their pr\xe2\x80\xa6 https://t.co/fXuSPuCwDQ'"
1105551817965006848,2019-03-12 19:31:08,2,0,b'Thought I was already at space camp for adults in this #SXSW session; then @Stephist said that\xe2\x80\x99s a real thing at\xe2\x80\xa6 https://t.co/Os4yyp9k4T'
1105548966958194689,2019-03-12 19:19:48,0,0,b'\xe2\x80\x9cOne of the best parts of combining NASA\xe2\x80\x99s stories with film is that it humanizes the experts; Neil Armstrong isn\xe2\x80\x99t\xe2\x80\xa6 https://t.co/XsaP2Ok5tE'
1105541314207272960,2019-03-12 18:49:23,18,2,b'The line for @NASAJPL\xe2\x80\x99s Shooting Stars: How NASA Works with Fil and TV wraps around every wall in the convention ce\xe2\x80\xa6 https://t.co/5o6f7LO5GS'
1105540521525682176,2019-03-12 18:46:14,0,13,b'RT @letscispeak: .\xe2\x81\xa6@coralsncaves\xe2\x81\xa9: \xe2\x80\x9cI\xe2\x80\x99m somebody who takes climate change around with me everyday. And that can be a heavy burden. [But] we\xe2\x80\xa6'
1105538801961783296,2019-03-12 18:39:24,0,2,"b'RT @Scripps_Ocean: In case you missed it, catch the #SmartOceans livestream here: https://t.co/UMauRJONWt Thanks for a great panel @insitup\xe2\x80\xa6'"
1105533125994659846,2019-03-12 18:16:51,0,84,"b'RT @GlobalEcoGuy: Stopping climate change is already possible, with tools we have today. https://t.co/Hyde9kcD0X has shown this.\n\nAnd it wo\xe2\x80\xa6'"
1105532829893607424,2019-03-12 18:15:41,0,2,b'RT @brittybirdie: It\xe2\x80\x99s human nature to be curious and want to explore. Exploration is a fundamental piece of understanding our ocean and th\xe2\x80\xa6'
