id,created_at,favorites,retweets,text
1273735775511699456,2020-06-18 21:54:08,0,0,b'@rachelgwenllian Sea horse. \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf'
1273735773603405825,2020-06-18 21:54:07,0,0,b'@rachelgwenllian Nemo'
1273735722336477184,2020-06-18 21:53:55,0,0,b'@rachelgwenllian Jellyfish for me.'
1273735688131919873,2020-06-18 21:53:47,0,0,"b""@rachelgwenllian Super tough choice, and I know I'm too late for the poll, but I have to say Jellyfish. https://t.co/FGdac3YRZc"""
1273735665184841734,2020-06-18 21:53:42,0,0,"b""@rachelgwenllian If it's still open, love them all but would have to say killer whale!"""
1273735638479593472,2020-06-18 21:53:35,0,0,b'@rachelgwenllian orca!'
1273735591532904449,2020-06-18 21:53:24,1,0,b'@rachelgwenllian Octopus if she is still counting'
1273735581302796288,2020-06-18 21:53:22,0,0,b'@rachelgwenllian Seahorse'
1273735578924843011,2020-06-18 21:53:21,0,0,b'@rachelgwenllian Dolphin'
1273735545877753858,2020-06-18 21:53:13,0,0,b'@rachelgwenllian Dolphin!'
1273735526273765377,2020-06-18 21:53:08,0,0,"b""@rachelgwenllian Sea lion, they're like big slippery dogs!"""
1273735523270623232,2020-06-18 21:53:08,0,0,b'@rachelgwenllian Octopus'
1273735497769246722,2020-06-18 21:53:02,0,0,"b""@rachelgwenllian Ooh, hard choice, but I think I'll have to go for the dolphin!"""
1273735480547454977,2020-06-18 21:52:58,0,0,b'@rachelgwenllian Dolphin'
1273735475501678592,2020-06-18 21:52:56,0,0,"b'@rachelgwenllian No Narwhal there, so I\xe2\x80\x99ll go with dolphin please!'"
1273735454937014275,2020-06-18 21:52:51,0,0,b'@rachelgwenllian Seahorse'
1273735444476329984,2020-06-18 21:52:49,0,0,b'@rachelgwenllian Octopus'
1273735442345742338,2020-06-18 21:52:48,0,0,b'@rachelgwenllian Dolphin for me \xf0\x9f\x8c\x9e'
1273735441741746178,2020-06-18 21:52:48,0,0,b'@rachelgwenllian Dolphin'
1273735436121276419,2020-06-18 21:52:47,0,0,b'@rachelgwenllian Whale'
1273735411307814914,2020-06-18 21:52:41,0,0,b'@rachelgwenllian Killer whale'
1273735352507908098,2020-06-18 21:52:27,0,0,b'@rachelgwenllian Orca \xf0\x9f\x92\x99'
1273735339081961472,2020-06-18 21:52:24,0,0,b'@rachelgwenllian OCTOPUS'
1273735336464486400,2020-06-18 21:52:23,1,0,b'@rachelgwenllian Manta Ray! X'
1273735315275026432,2020-06-18 21:52:18,0,0,b'@rachelgwenllian Seahorse'
1273735264289132545,2020-06-18 21:52:06,0,0,b'@rachelgwenllian https://t.co/hxc508U3Z2'
1273735260291977217,2020-06-18 21:52:05,0,0,b'@rachelgwenllian Octopus! \xf0\x9f\x90\x99'
1273735167618822144,2020-06-18 21:51:43,0,0,b'@rachelgwenllian My favorite is the Manta Ray.'
1273735159695716352,2020-06-18 21:51:41,0,0,b'@rachelgwenllian Definitely octopus. https://t.co/4ozPpiyYxp'
1273735142339760134,2020-06-18 21:51:37,1,0,b'@rachelgwenllian The orca! \xf0\x9f\x98\x81'
1273735129022836752,2020-06-18 21:51:34,0,0,b'@rachelgwenllian Starfish \xf0\x9f\x98\x81'
1273735127458361346,2020-06-18 21:51:33,0,0,b'@rachelgwenllian Rays... seem to remember they like a tickle'
1273735117089972224,2020-06-18 21:51:31,0,0,b'@rachelgwenllian Octopus'
1273735093962579969,2020-06-18 21:51:25,0,0,b'@rachelgwenllian Dolphin for me \xf0\x9f\x98\x81'
1273735093845209089,2020-06-18 21:51:25,0,0,"b'@rachelgwenllian @GeorgeProbst Shark, then octopus. #SharksLikeSoftServeToo https://t.co/fGqeTpgtHT'"
1273735082076000258,2020-06-18 21:51:23,0,0,b'@rachelgwenllian Hermit crab'
1273735032570609664,2020-06-18 21:51:11,0,0,"b'@rachelgwenllian Dolphin for me, we have loads of amazing Bottlenose ones in Cardigan Bay.'"
1273735014803521541,2020-06-18 21:51:07,0,0,b'@rachelgwenllian Orca'
1273735013159165958,2020-06-18 21:51:06,0,0,b'@rachelgwenllian Dolphin'
1273735005701693440,2020-06-18 21:51:04,0,0,"b'@rachelgwenllian Orca\n\nSeen all the time swimming with their pods/groups  in the waters of Puget Sound,  Washington.'"
